Utility,Year,Month,Zip Code,Reconnection Fee Amount
Avista,2024,1,99030,0.0
Avista,2024,1,99031,0.0
Avista,2024,1,99032,0.0
Avista,2024,1,99033,0.0
Avista,2024,1,99034,0.0
Avista,2024,1,99036,0.0
Avista,2024,1,99037,0.0
Avista,2024,1,99039,0.0
Avista,2024,1,99040,0.0
Avista,2024,1,99101,0.0
Avista,2024,1,99102,0.0
Avista,2024,1,99103,0.0
Avista,2024,1,99104,0.0
Avista,2024,1,99107,0.0
Avista,2024,1,99109,0.0
Avista,2024,1,99110,0.0
Avista,2024,1,99111,0.0
Avista,2024,1,99113,0.0
Avista,2024,1,99114,0.0
Avista,2024,1,99117,0.0
Avista,2024,1,99122,0.0
Avista,2024,1,99125,0.0
Avista,2024,1,99126,0.0
Avista,2024,1,99128,0.0
Avista,2024,1,99129,0.0
Avista,2024,1,99130,0.0
Avista,2024,1,99131,0.0
Avista,2024,1,99134,0.0
Avista,2024,1,99137,0.0
Avista,2024,1,99138,0.0
Avista,2024,1,99141,0.0
Avista,2024,1,99143,0.0
Avista,2024,1,99144,0.0
Avista,2024,1,99146,0.0
Avista,2024,1,99148,0.0
Avista,2024,1,99149,0.0
Avista,2024,1,99151,0.0
Avista,2024,1,99156,0.0
Avista,2024,1,99157,0.0
Avista,2024,1,99158,0.0
Avista,2024,1,99159,0.0
Avista,2024,1,99160,0.0
Avista,2024,1,99161,0.0
Avista,2024,1,99163,0.0
Avista,2024,1,99164,0.0
Avista,2024,1,99167,0.0
Avista,2024,1,99169,0.0
Avista,2024,1,99170,0.0
Avista,2024,1,99171,0.0
Avista,2024,1,99173,0.0
Avista,2024,1,99174,0.0
Avista,2024,1,99176,0.0
Avista,2024,1,99179,0.0
Avista,2024,1,99181,0.0
Avista,2024,1,99185,0.0
Avista,2024,1,99201,0.0
Avista,2024,1,99202,0.0
Avista,2024,1,99203,0.0
Avista,2024,1,99204,0.0
Avista,2024,1,99205,0.0
Avista,2024,1,99206,0.0
Avista,2024,1,99207,0.0
Avista,2024,1,99208,0.0
Avista,2024,1,99212,0.0
Avista,2024,1,99216,0.0
Avista,2024,1,99217,0.0
Avista,2024,1,99218,0.0
Avista,2024,1,99219,0.0
Avista,2024,1,99220,0.0
Avista,2024,1,99223,0.0
Avista,2024,1,99224,0.0
Avista,2024,1,99228,0.0
Avista,2024,1,99260,0.0
Avista,2024,1,99326,0.0
Avista,2024,1,99335,0.0
Avista,2024,1,99341,0.0
Avista,2024,1,99344,0.0
Avista,2024,1,99371,0.0
Avista,2024,1,99402,0.0
Avista,2024,1,99403,0.0
Avista,2024,2,98620,0.0
Avista,2024,2,98648,0.0
Avista,2024,2,98857,0.0
Avista,2024,2,99001,0.0
Avista,2024,2,99003,0.0
Avista,2024,2,99004,0.0
Avista,2024,2,99005,0.0
Avista,2024,2,99006,0.0
Avista,2024,2,99008,0.0
Avista,2024,2,99009,0.0
Avista,2024,2,99011,0.0
Avista,2024,2,99012,0.0
Avista,2024,2,99013,0.0
Avista,2024,2,99014,0.0
Avista,2024,2,99016,0.0
Avista,2024,2,99018,0.0
Avista,2024,2,99019,0.0
Avista,2024,2,99020,0.0
Avista,2024,2,99021,0.0
Avista,2024,2,99022,0.0
Avista,2024,2,99023,0.0
Avista,2024,2,99025,0.0
Avista,2024,2,99026,0.0
Avista,2024,2,99027,0.0
Avista,2024,2,99029,0.0
Avista,2024,2,99030,0.0
Avista,2024,2,99031,0.0
Avista,2024,2,99032,0.0
Avista,2024,2,99033,0.0
Avista,2024,2,99034,0.0
Avista,2024,2,99036,0.0
Avista,2024,2,99037,0.0
Avista,2024,2,99039,0.0
Avista,2024,2,99040,0.0
Avista,2024,2,99101,0.0
Avista,2024,2,99102,0.0
Avista,2024,2,99103,0.0
Avista,2024,2,99104,0.0
Avista,2024,2,99107,0.0
Avista,2024,2,99109,0.0
Avista,2024,2,99110,0.0
Avista,2024,2,99111,0.0
Avista,2024,2,99113,0.0
Avista,2024,2,99114,0.0
Avista,2024,2,99117,0.0
Avista,2024,2,99122,0.0
Avista,2024,2,99125,0.0
Avista,2024,2,99126,0.0
Avista,2024,2,99128,0.0
Avista,2024,2,99129,0.0
Avista,2024,2,99130,0.0
Avista,2024,2,99131,0.0
Avista,2024,2,99134,0.0
Avista,2024,2,99137,0.0
Avista,2024,2,99138,0.0
Avista,2024,2,99141,0.0
Avista,2024,2,99143,0.0
Avista,2024,2,99144,0.0
Avista,2024,2,99146,0.0
Avista,2024,2,99148,0.0
Avista,2024,2,99149,0.0
Avista,2024,2,99151,0.0
Avista,2024,2,99156,0.0
Avista,2024,2,99157,0.0
Avista,2024,2,99158,0.0
Avista,2024,2,99159,0.0
Avista,2024,2,99160,0.0
Avista,2024,2,99161,0.0
Avista,2024,2,99163,0.0
Avista,2024,2,99164,0.0
Avista,2024,2,99167,0.0
Avista,2024,2,99169,0.0
Avista,2024,2,99170,0.0
Avista,2024,2,99171,0.0
Avista,2024,2,99173,0.0
Avista,2024,2,99174,0.0
Avista,2024,2,99176,0.0
Avista,2024,2,99179,0.0
Avista,2024,2,99181,0.0
Avista,2024,2,99185,0.0
Avista,2024,2,99201,0.0
Avista,2024,2,99202,0.0
Avista,2024,2,99203,0.0
Avista,2024,2,99204,0.0
Avista,2024,2,99205,0.0
Avista,2024,2,99206,0.0
Avista,2024,2,99207,0.0
Avista,2024,2,99208,0.0
Avista,2024,2,99212,0.0
Avista,2024,2,99216,0.0
Avista,2024,2,99217,0.0
Avista,2024,2,99218,0.0
Avista,2024,2,99219,0.0
Avista,2024,2,99220,0.0
Avista,2024,2,99223,0.0
Avista,2024,2,99224,0.0
Avista,2024,2,99228,0.0
Avista,2024,2,99260,0.0
Avista,2024,2,99326,0.0
Avista,2024,2,99335,0.0
Avista,2024,2,99341,0.0
Avista,2024,2,99344,0.0
Avista,2024,2,99371,0.0
Avista,2024,2,99402,0.0
Avista,2024,2,99403,0.0
Avista,2024,3,98620,0.0
Avista,2024,3,98648,0.0
Avista,2024,3,98857,0.0
Avista,2024,3,99001,0.0
Avista,2024,3,99003,0.0
Avista,2024,3,99004,0.0
Avista,2024,3,99005,0.0
Avista,2024,3,99006,0.0
Avista,2024,3,99008,0.0
Avista,2024,3,99009,0.0
Avista,2024,3,99011,0.0
Avista,2024,3,99012,0.0
Avista,2024,3,99013,0.0
Avista,2024,3,99014,0.0
Avista,2024,3,99016,0.0
Avista,2024,3,99018,0.0
Avista,2024,3,99019,0.0
Avista,2024,3,99020,0.0
Avista,2024,3,99021,0.0
Avista,2024,3,99022,0.0
Avista,2024,3,99023,0.0
Avista,2024,3,99025,0.0
Avista,2024,3,99026,0.0
Avista,2024,3,99027,0.0
Avista,2024,3,99029,0.0
Avista,2024,3,99030,0.0
Avista,2024,3,99031,0.0
Avista,2024,3,99032,0.0
Avista,2024,3,99033,0.0
Avista,2024,3,99034,0.0
Avista,2024,3,99036,0.0
Avista,2024,3,99037,0.0
Avista,2024,3,99039,0.0
Avista,2024,3,99040,0.0
Avista,2024,3,99101,0.0
Avista,2024,3,99102,0.0
Avista,2024,3,99103,0.0
Avista,2024,3,99104,0.0
Avista,2024,3,99107,0.0
Avista,2024,3,99109,0.0
Avista,2024,3,99110,0.0
Avista,2024,3,99111,0.0
Avista,2024,3,99113,0.0
Avista,2024,3,99114,0.0
Avista,2024,3,99117,0.0
Avista,2024,3,99122,0.0
Avista,2024,3,99125,0.0
Avista,2024,3,99126,0.0
Avista,2024,3,99128,0.0
Avista,2024,3,99129,0.0
Avista,2024,3,99130,0.0
Avista,2024,3,99131,0.0
Avista,2024,3,99134,0.0
Avista,2024,3,99137,0.0
Avista,2024,3,99138,0.0
Avista,2024,3,99141,0.0
Avista,2024,3,99143,0.0
Avista,2024,3,99144,0.0
Avista,2024,3,99146,0.0
Avista,2024,3,99148,0.0
Avista,2024,3,99149,0.0
Avista,2024,3,99151,0.0
Avista,2024,3,99156,0.0
Avista,2024,3,99157,0.0
Avista,2024,3,99158,0.0
Avista,2024,3,99159,0.0
Avista,2024,3,99160,0.0
Avista,2024,3,99161,0.0
Avista,2024,3,99163,0.0
Avista,2024,3,99164,0.0
Avista,2024,3,99167,0.0
Avista,2024,3,99169,0.0
Avista,2024,3,99170,0.0
Avista,2024,3,99171,0.0
Avista,2024,3,99173,0.0
Avista,2024,3,99174,0.0
Avista,2024,3,99176,0.0
Avista,2024,3,99179,0.0
Avista,2024,3,99181,0.0
Avista,2024,3,99185,0.0
Avista,2024,3,99201,0.0
Avista,2024,3,99202,0.0
Avista,2024,3,99203,0.0
Avista,2024,3,99204,0.0
Avista,2024,3,99205,0.0
Avista,2024,3,99206,0.0
Avista,2024,3,99207,0.0
Avista,2024,3,99208,0.0
Avista,2024,3,99212,0.0
Avista,2024,3,99216,0.0
Avista,2024,3,99217,0.0
Avista,2024,3,99218,0.0
Avista,2024,3,99219,0.0
Avista,2024,3,99220,0.0
Avista,2024,3,99223,0.0
Avista,2024,3,99224,0.0
Avista,2024,3,99228,0.0
Avista,2024,3,99260,0.0
Avista,2024,3,99326,0.0
Avista,2024,3,99335,0.0
Avista,2024,3,99341,0.0
Avista,2024,3,99344,0.0
Avista,2024,3,99371,0.0
Avista,2024,3,99402,0.0
Avista,2024,3,99403,0.0
Avista,2024,4,98620,0.0
Avista,2024,4,98648,0.0
Avista,2024,4,98857,0.0
Avista,2024,4,99001,0.0
Avista,2024,4,99003,0.0
Avista,2024,4,99004,0.0
Avista,2024,4,99005,0.0
Avista,2024,4,99006,0.0
Avista,2024,4,99008,0.0
Avista,2024,4,99009,0.0
Avista,2024,4,99011,0.0
Avista,2024,4,99012,0.0
Avista,2024,4,99013,0.0
Avista,2024,4,99014,0.0
Avista,2024,4,99016,0.0
Avista,2024,4,99018,0.0
Avista,2024,4,99019,0.0
Avista,2024,4,99020,0.0
Avista,2024,4,99021,0.0
Avista,2024,4,99022,0.0
Avista,2024,4,99023,0.0
Avista,2024,4,99025,0.0
Avista,2024,4,99026,0.0
Avista,2024,4,99027,0.0
Avista,2024,4,99029,0.0
Avista,2024,4,99030,0.0
Avista,2024,4,99031,0.0
Avista,2024,4,99032,0.0
Avista,2024,4,99033,0.0
Avista,2024,4,99034,0.0
Avista,2024,4,99036,0.0
Avista,2024,4,99037,0.0
Avista,2024,4,99039,0.0
Avista,2024,4,99040,0.0
Avista,2024,4,99101,0.0
Avista,2024,4,99102,0.0
Avista,2024,4,99103,0.0
Avista,2024,4,99104,0.0
Avista,2024,4,99107,0.0
Avista,2024,4,99109,0.0
Avista,2024,4,99110,0.0
Avista,2024,4,99111,0.0
Avista,2024,4,99113,0.0
Avista,2024,4,99114,0.0
Avista,2024,4,99117,0.0
Avista,2024,4,99122,0.0
Avista,2024,4,99125,0.0
Avista,2024,4,99126,0.0
Avista,2024,4,99128,0.0
Avista,2024,4,99129,0.0
Avista,2024,4,99130,0.0
Avista,2024,4,99131,0.0
Avista,2024,4,99134,0.0
Avista,2024,4,99137,0.0
Avista,2024,4,99138,0.0
Avista,2024,4,99141,0.0
Avista,2024,4,99143,0.0
Avista,2024,4,99144,0.0
Avista,2024,4,99146,0.0
Avista,2024,4,99148,0.0
Avista,2024,4,99149,0.0
Avista,2024,4,99151,0.0
Avista,2024,4,99156,0.0
Avista,2024,4,99157,0.0
Avista,2024,4,99158,0.0
Avista,2024,4,99159,0.0
Avista,2024,4,99160,0.0
Avista,2024,4,99161,0.0
Avista,2024,4,99163,0.0
Avista,2024,4,99164,0.0
Avista,2024,4,99167,0.0
Avista,2024,4,99169,0.0
Avista,2024,4,99170,0.0
Avista,2024,4,99171,0.0
Avista,2024,4,99173,0.0
Avista,2024,4,99174,0.0
Avista,2024,4,99176,0.0
Avista,2024,4,99179,0.0
Avista,2024,4,99181,0.0
Avista,2024,4,99185,0.0
Avista,2024,4,99201,0.0
Avista,2024,4,99202,0.0
Avista,2024,4,99203,0.0
Avista,2024,4,99204,0.0
Avista,2024,4,99205,0.0
Avista,2024,4,99206,0.0
Avista,2024,4,99207,0.0
Avista,2024,4,99208,0.0
Avista,2024,4,99212,0.0
Avista,2024,4,99216,0.0
Avista,2024,4,99217,0.0
Avista,2024,4,99218,0.0
Avista,2024,4,99219,0.0
Avista,2024,4,99220,0.0
Avista,2024,4,99223,0.0
Avista,2024,4,99224,0.0
Avista,2024,4,99228,0.0
Avista,2024,4,99260,0.0
Avista,2024,4,99326,0.0
Avista,2024,4,99335,0.0
Avista,2024,4,99341,0.0
Avista,2024,4,99344,0.0
Avista,2024,4,99371,0.0
Avista,2024,4,99402,0.0
Avista,2024,4,99403,0.0
Avista,2024,5,98620,0.0
Avista,2024,5,98648,0.0
Avista,2024,5,98857,0.0
Avista,2024,5,99001,0.0
Avista,2024,5,99003,0.0
Avista,2024,5,99004,0.0
Avista,2024,5,99005,0.0
Avista,2024,5,99006,0.0
Avista,2024,5,99008,0.0
Avista,2024,5,99009,0.0
Avista,2024,5,99011,0.0
Avista,2024,5,99012,0.0
Avista,2024,5,99013,0.0
Avista,2024,5,99014,0.0
Avista,2024,5,99016,0.0
Avista,2024,5,99018,0.0
Avista,2024,5,99019,0.0
Avista,2024,5,99020,0.0
Avista,2024,5,99021,0.0
Avista,2024,5,99022,0.0
Avista,2024,5,99023,0.0
Avista,2024,5,99025,0.0
Avista,2024,5,99026,0.0
Avista,2024,5,99027,0.0
Avista,2024,5,99029,0.0
Avista,2024,5,99030,0.0
Avista,2024,5,99031,0.0
Avista,2024,5,99032,0.0
Avista,2024,5,99033,0.0
Avista,2024,5,99034,0.0
Avista,2024,5,99036,0.0
Avista,2024,5,99037,0.0
Avista,2024,5,99039,0.0
Avista,2024,5,99040,0.0
Avista,2024,5,99101,0.0
Avista,2024,5,99102,0.0
Avista,2024,5,99103,0.0
Avista,2024,5,99104,0.0
Avista,2024,5,99107,0.0
Avista,2024,5,99109,0.0
Avista,2024,5,99110,0.0
Avista,2024,5,99111,0.0
Avista,2024,5,99113,0.0
Avista,2024,5,99114,0.0
Avista,2024,5,99117,0.0
Avista,2024,5,99122,0.0
Avista,2024,5,99125,0.0
Avista,2024,5,99126,0.0
Avista,2024,5,99128,0.0
Avista,2024,5,99129,0.0
Avista,2024,5,99130,0.0
Avista,2024,5,99131,0.0
Avista,2024,5,99134,0.0
Avista,2024,5,99137,0.0
Avista,2024,5,99138,0.0
Avista,2024,5,99141,0.0
Avista,2024,5,99143,0.0
Avista,2024,5,99144,0.0
Avista,2024,5,99146,0.0
Avista,2024,5,99148,0.0
Avista,2024,5,99149,0.0
Avista,2024,5,99151,0.0
Avista,2024,5,99156,0.0
Avista,2024,5,99157,0.0
Avista,2024,5,99158,0.0
Avista,2024,5,99159,0.0
Avista,2024,5,99160,0.0
Avista,2024,5,99161,0.0
Avista,2024,5,99163,0.0
Avista,2024,5,99164,0.0
Avista,2024,5,99167,0.0
Avista,2024,5,99169,0.0
Avista,2024,5,99170,0.0
Avista,2024,5,99171,0.0
Avista,2024,5,99173,0.0
Avista,2024,5,99174,0.0
Avista,2024,5,99176,0.0
Avista,2024,5,99179,0.0
Avista,2024,5,99181,0.0
Avista,2024,5,99185,0.0
Avista,2024,5,99201,0.0
Avista,2024,5,99202,0.0
Avista,2024,5,99203,0.0
Avista,2024,5,99204,0.0
Avista,2024,5,99205,0.0
Avista,2024,5,99206,0.0
Avista,2024,5,99207,0.0
Avista,2024,5,99208,0.0
Avista,2024,5,99212,0.0
Avista,2024,5,99216,0.0
Avista,2024,5,99217,0.0
Avista,2024,5,99218,0.0
Avista,2024,5,99219,0.0
Avista,2024,5,99220,0.0
Avista,2024,5,99223,0.0
Avista,2024,5,99224,0.0
Avista,2024,5,99228,0.0
Avista,2024,5,99260,0.0
Avista,2024,5,99326,0.0
Avista,2024,5,99335,0.0
Avista,2024,5,99341,0.0
Avista,2024,5,99344,0.0
Avista,2024,5,99371,0.0
Avista,2024,5,99402,0.0
Avista,2024,5,99403,0.0
Avista,2024,6,98620,0.0
Avista,2024,6,98648,0.0
Avista,2024,6,98857,0.0
Avista,2024,6,99001,0.0
Avista,2024,6,99003,0.0
Avista,2024,6,99004,0.0
Avista,2024,6,99005,0.0
Avista,2024,6,99006,0.0
Avista,2024,6,99008,0.0
Avista,2024,6,99009,0.0
Avista,2024,6,99011,0.0
Avista,2024,6,99012,0.0
Avista,2024,6,99013,0.0
Avista,2024,6,99014,0.0
Avista,2024,6,99016,0.0
Avista,2024,6,99018,0.0
Avista,2024,6,99019,0.0
Avista,2024,6,99020,0.0
Avista,2024,6,99021,0.0
Avista,2024,6,99022,0.0
Avista,2024,6,99023,0.0
Avista,2024,6,99025,0.0
Avista,2024,6,99026,0.0
Avista,2024,6,99027,0.0
Avista,2024,6,99029,0.0
Avista,2024,6,99030,0.0
Avista,2024,6,99031,0.0
Avista,2024,6,99032,0.0
Avista,2024,6,99033,0.0
Avista,2024,6,99034,0.0
Avista,2024,6,99036,0.0
Avista,2024,6,99037,0.0
Avista,2024,6,99039,0.0
Avista,2024,6,99040,0.0
Avista,2024,6,99101,0.0
Avista,2024,6,99102,0.0
Avista,2024,6,99103,0.0
Avista,2024,6,99104,0.0
Avista,2024,6,99107,0.0
Avista,2024,6,99109,0.0
Avista,2024,6,99110,0.0
Avista,2024,6,99111,0.0
Avista,2024,6,99113,0.0
Avista,2024,6,99114,0.0
Avista,2024,6,99117,0.0
Avista,2024,6,99122,0.0
Avista,2024,6,99125,0.0
Avista,2024,6,99126,0.0
Avista,2024,6,99128,0.0
Avista,2024,6,99129,0.0
Avista,2024,6,99130,0.0
Avista,2024,6,99131,0.0
Avista,2024,6,99134,0.0
Avista,2024,6,99137,0.0
Avista,2024,6,99138,0.0
Avista,2024,6,99141,0.0
Avista,2024,6,99143,0.0
Avista,2024,6,99144,0.0
Avista,2024,6,99146,0.0
Avista,2024,6,99148,0.0
Avista,2024,6,99149,0.0
Avista,2024,6,99151,0.0
Avista,2024,6,99156,0.0
Avista,2024,6,99157,0.0
Avista,2024,6,99158,0.0
Avista,2024,6,99159,0.0
Avista,2024,6,99160,0.0
Avista,2024,6,99161,0.0
Avista,2024,6,99163,0.0
Avista,2024,6,99164,0.0
Avista,2024,6,99167,0.0
Avista,2024,6,99169,0.0
Avista,2024,6,99170,0.0
Avista,2024,6,99171,0.0
Avista,2024,6,99173,0.0
Avista,2024,6,99174,0.0
Avista,2024,6,99176,0.0
Avista,2024,6,99179,0.0
Avista,2024,6,99181,0.0
Avista,2024,6,99185,0.0
Avista,2024,6,99201,0.0
Avista,2024,6,99202,0.0
Avista,2024,6,99203,0.0
Avista,2024,6,99204,0.0
Avista,2024,6,99205,0.0
Avista,2024,6,99206,0.0
Avista,2024,6,99207,0.0
Avista,2024,6,99208,0.0
Avista,2024,6,99212,0.0
Avista,2024,6,99216,0.0
Avista,2024,6,99217,0.0
Avista,2024,6,99218,0.0
Avista,2024,6,99219,0.0
Avista,2024,6,99220,0.0
Avista,2024,6,99223,0.0
Avista,2024,6,99224,0.0
Avista,2024,6,99228,0.0
Avista,2024,6,99260,0.0
Avista,2024,6,99326,0.0
Avista,2024,6,99335,0.0
Avista,2024,6,99341,0.0
Avista,2024,6,99344,0.0
Avista,2024,6,99371,0.0
Avista,2024,6,99402,0.0
Avista,2024,6,99403,0.0
Avista,2024,7,98620,0.0
Avista,2024,7,98648,0.0
Avista,2024,7,98857,0.0
Avista,2024,7,99001,0.0
Avista,2024,7,99003,0.0
Avista,2024,7,99004,0.0
Avista,2024,7,99005,0.0
Avista,2024,7,99006,0.0
Avista,2024,7,99008,0.0
Avista,2024,7,99009,0.0
Avista,2024,7,99011,0.0
Avista,2024,7,99012,0.0
Avista,2024,7,99013,0.0
Avista,2024,7,99014,0.0
Avista,2024,7,99016,0.0
Avista,2024,7,99018,0.0
Avista,2024,7,99019,0.0
Avista,2024,7,99020,0.0
Avista,2024,7,99021,0.0
Avista,2024,7,99022,0.0
Avista,2024,7,99023,0.0
Avista,2024,7,99025,0.0
Avista,2024,7,99026,0.0
Avista,2024,7,99027,0.0
Avista,2024,7,99029,0.0
Avista,2024,7,99030,0.0
Avista,2024,7,99031,0.0
Avista,2024,7,99032,0.0
Avista,2024,7,99033,0.0
Avista,2024,7,99034,0.0
Avista,2024,7,99036,0.0
Avista,2024,7,99037,0.0
Avista,2024,7,99039,0.0
Avista,2024,7,99040,0.0
Avista,2024,7,99101,0.0
Avista,2024,7,99102,0.0
Avista,2024,7,99103,0.0
Avista,2024,7,99104,0.0
Avista,2024,7,99107,0.0
Avista,2024,7,99109,0.0
Avista,2024,7,99110,0.0
Avista,2024,7,99111,0.0
Avista,2024,7,99113,0.0
Avista,2024,7,99114,0.0
Avista,2024,7,99117,0.0
Avista,2024,7,99122,0.0
Avista,2024,7,99125,0.0
Avista,2024,7,99126,0.0
Avista,2024,7,99128,0.0
Avista,2024,7,99129,0.0
Avista,2024,7,99130,0.0
Avista,2024,7,99131,0.0
Avista,2024,7,99134,0.0
Avista,2024,7,99137,0.0
Avista,2024,7,99138,0.0
Avista,2024,7,99141,0.0
Avista,2024,7,99143,0.0
Avista,2024,7,99144,0.0
Avista,2024,7,99146,0.0
Avista,2024,7,99148,0.0
Avista,2024,7,99149,0.0
Avista,2024,7,99151,0.0
Avista,2024,7,99156,0.0
Avista,2024,7,99157,0.0
Avista,2024,7,99158,0.0
Avista,2024,7,99159,0.0
Avista,2024,7,99160,0.0
Avista,2024,7,99161,0.0
Avista,2024,7,99163,0.0
Avista,2024,7,99164,0.0
Avista,2024,7,99167,0.0
Avista,2024,7,99169,0.0
Avista,2024,7,99170,0.0
Avista,2024,7,99171,0.0
Avista,2024,7,99173,0.0
Avista,2024,7,99174,0.0
Avista,2024,7,99176,0.0
Avista,2024,7,99179,0.0
Avista,2024,7,99181,0.0
Avista,2024,7,99185,0.0
Avista,2024,7,99201,0.0
Avista,2024,7,99202,0.0
Avista,2024,7,99203,0.0
Avista,2024,7,99204,0.0
Avista,2024,7,99205,0.0
Avista,2024,7,99206,0.0
Avista,2024,7,99207,0.0
Avista,2024,7,99208,0.0
Avista,2024,7,99212,0.0
Avista,2024,7,99216,0.0
Avista,2024,7,99217,0.0
Avista,2024,7,99218,0.0
Avista,2024,7,99219,0.0
Avista,2024,7,99220,0.0
Avista,2024,7,99223,0.0
Avista,2024,7,99224,0.0
Avista,2024,7,99228,0.0
Avista,2024,7,99260,0.0
Avista,2024,7,99326,0.0
Avista,2024,7,99335,0.0
Avista,2024,7,99341,0.0
Avista,2024,7,99344,0.0
Avista,2024,7,99371,0.0
Avista,2024,7,99402,0.0
Avista,2024,7,99403,0.0
Avista,2024,8,98620,0.0
Avista,2024,8,98648,0.0
Avista,2024,8,98857,0.0
Avista,2024,8,99001,0.0
Avista,2024,8,99003,0.0
Avista,2024,8,99004,0.0
Avista,2024,8,99005,0.0
Avista,2024,8,99006,0.0
Avista,2024,8,99008,0.0
Avista,2024,8,99009,0.0
Avista,2024,8,99011,0.0
Avista,2024,8,99012,0.0
Avista,2024,8,99013,0.0
Avista,2024,8,99014,0.0
Avista,2024,8,99016,0.0
Avista,2024,8,99018,0.0
Avista,2024,8,99019,0.0
Avista,2024,8,99020,0.0
Avista,2024,8,99021,0.0
Avista,2024,8,99022,0.0
Avista,2024,8,99023,0.0
Avista,2024,8,99025,0.0
Avista,2024,8,99026,0.0
Avista,2024,8,99027,0.0
Avista,2024,8,99029,0.0
Avista,2024,8,99030,0.0
Avista,2024,8,99031,0.0
Avista,2024,8,99032,0.0
Avista,2024,8,99033,0.0
Avista,2024,8,99034,0.0
Avista,2024,8,99036,0.0
Avista,2024,8,99037,0.0
Avista,2024,8,99039,0.0
Avista,2024,8,99040,0.0
Avista,2024,8,99101,0.0
Avista,2024,8,99102,0.0
Avista,2024,8,99103,0.0
Avista,2024,8,99104,0.0
Avista,2024,8,99107,0.0
Avista,2024,8,99109,0.0
Avista,2024,8,99110,0.0
Avista,2024,8,99111,0.0
Avista,2024,8,99113,0.0
Avista,2024,8,99114,0.0
Avista,2024,8,99117,0.0
Avista,2024,8,99122,0.0
Avista,2024,8,99125,0.0
Avista,2024,8,99126,0.0
Avista,2024,8,99128,0.0
Avista,2024,8,99129,0.0
Avista,2024,8,99130,0.0
Avista,2024,8,99131,0.0
Avista,2024,8,99134,0.0
Avista,2024,8,99137,0.0
Avista,2024,8,99138,0.0
Avista,2024,8,99141,0.0
Avista,2024,8,99143,0.0
Avista,2024,8,99144,0.0
Avista,2024,8,99146,0.0
Avista,2024,8,99148,0.0
Avista,2024,8,99149,0.0
Avista,2024,8,99151,0.0
Avista,2024,8,99156,0.0
Avista,2024,8,99157,0.0
Avista,2024,8,99158,0.0
Avista,2024,8,99159,0.0
Avista,2024,8,99160,0.0
Avista,2024,8,99161,0.0
Avista,2024,8,99163,0.0
Avista,2024,8,99164,0.0
Avista,2024,8,99167,0.0
Avista,2024,8,99169,0.0
Avista,2024,8,99170,0.0
Avista,2024,8,99171,0.0
Avista,2024,8,99173,0.0
Avista,2024,8,99174,0.0
Avista,2024,8,99176,0.0
Avista,2024,8,99179,0.0
Avista,2024,8,99181,0.0
Avista,2024,8,99185,0.0
Avista,2024,8,99201,0.0
Avista,2024,8,99202,0.0
Avista,2024,8,99203,0.0
Avista,2024,8,99204,0.0
Avista,2024,8,99205,0.0
Avista,2024,8,99206,0.0
Avista,2024,8,99207,0.0
Avista,2024,8,99208,0.0
Avista,2024,8,99212,0.0
Avista,2024,8,99216,0.0
Avista,2024,8,99217,0.0
Avista,2024,8,99218,0.0
Avista,2024,8,99219,0.0
Avista,2024,8,99220,0.0
Avista,2024,8,99223,0.0
Avista,2024,8,99224,0.0
Avista,2024,8,99228,0.0
Avista,2024,8,99260,0.0
Avista,2024,8,99326,0.0
Avista,2024,8,99335,0.0
Avista,2024,8,99341,0.0
Avista,2024,8,99344,0.0
Avista,2024,8,99371,0.0
Avista,2024,8,99402,0.0
Avista,2024,8,99403,0.0
Avista,2024,9,98620,0.0
Avista,2024,9,98648,0.0
Avista,2024,9,98857,0.0
Avista,2024,9,99001,0.0
Avista,2024,9,99003,0.0
Avista,2024,9,99004,0.0
Avista,2024,9,99005,0.0
Avista,2024,9,99006,0.0
Avista,2024,9,99008,0.0
Avista,2024,9,99009,0.0
Avista,2024,9,99011,0.0
Avista,2024,9,99012,0.0
Avista,2024,9,99013,0.0
Avista,2024,9,99014,0.0
Avista,2024,9,99016,0.0
Avista,2024,9,99018,0.0
Avista,2024,9,99019,0.0
Avista,2024,9,99020,0.0
Avista,2024,9,99021,0.0
Avista,2024,9,99022,0.0
Avista,2024,9,99023,0.0
Avista,2024,9,99025,0.0
Avista,2024,9,99026,0.0
Avista,2024,9,99027,0.0
Avista,2024,9,99029,0.0
Avista,2024,9,99030,0.0
Avista,2024,9,99031,0.0
Avista,2024,9,99032,0.0
Avista,2024,9,99033,0.0
Avista,2024,9,99034,0.0
Avista,2024,9,99036,0.0
Avista,2024,9,99037,0.0
Avista,2024,9,99039,0.0
Avista,2024,9,99040,0.0
Avista,2024,9,99101,0.0
Avista,2024,9,99102,0.0
Avista,2024,9,99103,0.0
Avista,2024,9,99104,0.0
Avista,2024,9,99107,0.0
Avista,2024,9,99109,0.0
Avista,2024,9,99110,0.0
Avista,2024,9,99111,0.0
Avista,2024,9,99113,0.0
Avista,2024,9,99114,0.0
Avista,2024,9,99117,0.0
Avista,2024,9,99122,0.0
Avista,2024,9,99125,0.0
Avista,2024,9,99126,0.0
Avista,2024,9,99128,0.0
Avista,2024,9,99129,0.0
Avista,2024,9,99130,0.0
Avista,2024,9,99131,0.0
Avista,2024,9,99134,0.0
Avista,2024,9,99137,0.0
Avista,2024,9,99138,0.0
Avista,2024,9,99141,0.0
Avista,2024,9,99143,0.0
Avista,2024,9,99144,0.0
